Published_time,news_content,news_headline
2020-09-23 09:47:00,"KBC: Công ty riêng của Chủ tịch tiếp tục muốn tăng thêm sở hữu: Từ ngày 28/09-27/10/2020, CTCP Đầu tư Vinatex - Tân Tạo đăng ký mua 10 triệu cp của Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP (HOSE: KBC) theo...",KBC: Công ty riêng của Chủ tịch tiếp tục muốn tăng thêm sở hữu
2020-09-22 16:43:00,"UIC muốn bán 2.5 triệu cổ phiếu HTI với giá 11,100 đồng/cp: Ngày 22/09, HĐQT của CTCP Đầu tư Phát triển Nhà và Đô thị IDICO (HOSE: UIC) đã thông qua việc thoái toàn bộ khoản đầu tư tại CTCP Đầu tư...","UIC muốn bán 2.5 triệu cổ phiếu HTI với giá 11,100 đồng/cp"
2020-09-21 17:00:00,Vinacomin nâng sở hữu tại MDC lên mức 65%: Tập Đoàn Công Nghiệp Than - Khoáng Sản Việt Nam (Vinacomin) vừa gom vào thành công hơn 1 triệu cp của CTCP Than Mông Dương - Vinacomin (HNX:...,Vinacomin nâng sở hữu tại MDC lên mức 65%
2020-09-21 08:00:00,Top cổ phiếu đáng chú ý đầu tuần 21/09: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu tuần 21/09
2020-09-18 15:41:00,"135 triệu cp TTA chính thức lên sàn HOSE: Ngày 18/09, 135 triệu cp của CTCP Đầu tư Xây dựng và Phát triển Trường Thành (TTA) chính thức được niêm yết tại Sở Giao dịch Chứng khoán TPHCM (HOSE).",135 triệu cp TTA chính thức lên sàn HOSE
2020-09-17 15:45:00,"Nhịp đập Thị trường 17/09: Nâng lên để đạp xuống?: Phiên chiều mở cửa với “thông tin” không hề tốt: future giảm mạnh thêm. VN-Index có lẽ chính vì thế mà giảm một mạch trong nửa đầu phiên chiều, lao...",Nhịp đập Thị trường 17/09: Nâng lên để đạp xuống?
2020-09-16 18:09:00,"Một lãnh đạo DBC muốn bán ra 800,000 cp: Tại CTCP Tập đoàn Dabaco Việt Nam (HOSE: DBC), ông Lê Quốc Đoàn - Thành viên HĐQT - vừa đăng ký bán 800,000 cp DBC, tương đương 0.76% vốn.","Một lãnh đạo DBC muốn bán ra 800,000 cp"
2020-09-16 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 16/09: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 16/09
2020-09-15 10:41:00,"Nhóm Dragon Capital thoát gần 2.6 triệu cp NBB : Từ ngày 07-10/09/2020, nhóm Dragon Capital đã bán ra tổng cộng gần 2.6 triệu cp của CTCP Đầu tư Năm Bảy Bảy (HOSE: NBB), giảm tỷ lệ sở hữu tại đây...",Nhóm Dragon Capital thoát gần 2.6 triệu cp NBB 
2020-09-14 16:19:00,"Vietnam Holding giải ngân mạnh vào VHM và cổ phiếu ngân hàng: Khoản đặt cược vào VHM của Vietnam Holding vào đầu tháng 8/2020 là 4.94 triệu USD (khoảng 115 tỷ đồng), thì đến cuối tháng đã nâng lên mức 8.45 triệu...",Vietnam Holding giải ngân mạnh vào VHM và cổ phiếu ngân hàng
2020-09-14 09:52:00,"Cổ đông lớn muốn thoái toàn bộ hơn 34 triệu cp Thanh Lễ: Nhằm cơ cấu danh mục đầu tư, CTCP Xăng dầu và Dịch vụ hàng hải S.T.S vừa đăng ký bán hơn 34.4 triệu cp TLP của Tổng Công ty Thương mại Xuất nhập khẩu...",Cổ đông lớn muốn thoái toàn bộ hơn 34 triệu cp Thanh Lễ
2020-09-12 20:00:00,Chứng khoán phái sinh Tuần 14-18/09/2020: Basis liên tục đảo chiều: Hầu hết các hợp đồng tương lai tăng điểm trong phiên giao dịch ngày 11/09/2020. Basis đảo chiều và đạt giá trị 2.34 điểm. Điều này cho thấy nhà đầu...,Chứng khoán phái sinh Tuần 14-18/09/2020: Basis liên tục đảo chiều
2020-09-11 10:25:00,Quốc tế Phương Anh (PAS) chuẩn bị lên sàn UPCoM: Sở Giao dịch Chứng khoán Hà Nội vừa thông qua quyết định chấp thuận cổ phiếu của CTCP Quốc tế Phương Anh (OTC: PAS) đăng ký giao dịch trên UPCoM với...,Quốc tế Phương Anh (PAS) chuẩn bị lên sàn UPCoM
2020-09-10 13:00:00,PVI - Chờ điều chỉnh để bắt đáy: Tổng doanh thu phí bảo hiểm toàn thị trường dự kiến vẫn sẽ tăng trưởng tốt trong năm 2020. Điều này sẽ giúp cho triển vọng của các cổ phiếu trong...,PVI - Chờ điều chỉnh để bắt đáy
2020-09-09 17:16:00,"Vietstock Daily 10/09: Vẫn còn thận trọng: VN-Index tiếp tục đà điều chỉnh và duy trì sắc đỏ trong hầu hết thời gian giao dịch. Bên cạnh đó, khối ngoại tiếp tục bán ròng cho thấy tâm lý thận...",Vietstock Daily 10/09: Vẫn còn thận trọng
2020-09-09 10:41:00,"Dragon Capital giảm sở hữu tại Nhà Khang Điền : Nhóm quỹ Dragon Capital đã bán ra tổng cộng 800,000 cổ phiếu của CTCP Đầu tư và Kinh doanh Nhà Khang Điền (HOSE: KDH) vào ngày 04/09/2020.",Dragon Capital giảm sở hữu tại Nhà Khang Điền 
2020-09-08 15:38:00,Quỹ Tundra vừa thoái hơn 1 triệu cổ phiếu FPT: VSD vừa thông báo đã chuyển quyền sở hữu hơn 1.1 triệu cp của CTCP FPT (HOSE: FPT) do Tundra Vietnam Fund nắm giữ.,Quỹ Tundra vừa thoái hơn 1 triệu cổ phiếu FPT
2020-09-08 09:00:00,"Xây dựng trang web quan hệ cổ đông nhanh chóng và hiệu quả với IROnline: IROnline là website quan hệ nhà đầu tư (website IR, website quan hệ cổ đông) được Vietstock xây dựng sẵn, dùng để tích hợp vào website của doanh...",Xây dựng trang web quan hệ cổ đông nhanh chóng và hiệu quả với IROnline
2020-09-07 14:00:00,"Lãnh đạo mua bán cổ phiếu: Các giao dịch lớn tại NHH, GEX, MBB và TTB: Thống kê các giao dịch nội bộ trong tuần giao dịch 31/08 - 04/09/2020 cho thấy bên mua đang chiếm thế chủ động. Nhựa An Phát Xanh đã hoàn tất gom 5...","Lãnh đạo mua bán cổ phiếu: Các giao dịch lớn tại NHH, GEX, MBB và TTB"
2020-09-06 13:00:00,Góc nhìn tuần 07-11/09: Rung lắc đan xen? : Đa số các công ty chứng khoán (CTCK) nhận định thị trường tuần 07-11/09/2020 có thể sẽ xuất hiện rung lắc trước khi tiến đến giai đoạn tăng điểm.,Góc nhìn tuần 07-11/09: Rung lắc đan xen? 
2020-09-04 14:00:00,"Vì sao MyAladdinz và Alibaba thu hút được công chúng?: Trong thời hiện đại, bên cạnh vị ngọt từ những câu chuyện thành công đáng khâm phục thì có một số trường hợp khác lại tạo ra vị đắng khó quên.",Vì sao MyAladdinz và Alibaba thu hút được công chúng?
2020-09-03 18:21:00,"Góc nhìn 04/09: Giảm tỷ trọng trong các phiên tăng mạnh?: Theo đánh giá của BSI, VN-Index có thể tích lũy trong một vài phiên tới kể từ 04/09, trước khi hướng tới vùng kháng cự tiếp theo xung quanh 940 điểm.",Góc nhìn 04/09: Giảm tỷ trọng trong các phiên tăng mạnh?
2020-09-03 09:30:00,Cuộc 'so găng' giữa tiền gửi và chứng chỉ quỹ mở cổ phiếu: Tiền gửi vẫn là kênh phân bổ tài sản an toàn và truyền thống của những nhà đầu tư có lượng tiền nhãn rỗi khá lớn. Theo số liệu từ Ngân hàng Nhà nước...,Cuộc 'so găng' giữa tiền gửi và chứng chỉ quỹ mở cổ phiếu
2020-09-01 16:19:00,"VIB chuẩn bị những bước đầu tiên lên HOSE: Ngày 31/08/2020, Sở Giao dịch Chứng khoán TP.HCM thông báo đã nhận hồ sơ đăng ký niêm yết cổ phiếu của Ngân hàng TMCP Quốc tế Việt Nam (UPCoM: VIB).",VIB chuẩn bị những bước đầu tiên lên HOSE
2020-09-01 08:44:00,"[IR AWARDS] Lịch công bố thông tin tháng 9/2020 cần nhớ: Trong tháng 9/2020, sự kiện công bố thông tin định kỳ trên thị trường chứng khoán đáng chú ý như FTSE đánh giá phân loại thị trường chứng khoán, các...",[IR AWARDS] Lịch công bố thông tin tháng 9/2020 cần nhớ
2020-08-31 14:00:00,"Lãnh đạo mua bán cổ phiếu: Các giao dịch lớn tại JVC, PLX, TCI và VNS: Thống kê các giao dịch nội bộ trong tuần giao dịch 24/08 - 28/08/2020 cho thấy bên mua đang chiếm thế chủ động. Tổng giám đốc Vũ Thị Thúy Hằng muốn...","Lãnh đạo mua bán cổ phiếu: Các giao dịch lớn tại JVC, PLX, TCI và VNS"
2020-08-30 15:00:00,"Huyền thoại đầu tư Warren Buffett và câu chuyện cắt tóc 300,000 USD: Nhờ đâu vị Tiên tri xứ sở Omaha lại nắm trong tay hàng tỷ USD khi bước sang tuổi 90? Ông ấy hiểu rõ sức mạnh của lãi kép ngay từ lúc 10 tuổi. Càng...","Huyền thoại đầu tư Warren Buffett và câu chuyện cắt tóc 300,000 USD"
2020-08-28 14:38:00,Thương mại dịch vụ và truyền thông Marina gom hơn 1.5 triệu cp MHC: CTCP Thương mại dịch vụ và truyền thông Marina vừa thông báo đã mua thành công 1.5 triệu cp CTCP MHC (HOSE: MHC) vào ngày 21/08/2020.,Thương mại dịch vụ và truyền thông Marina gom hơn 1.5 triệu cp MHC
2020-08-27 18:11:00,"Góc nhìn 28/08: Tiếp tục kiểm định ngưỡng 875?: Theo nhận định của các công ty chứng khoán (CTCK), ngưỡng 875 của VN-Index tiếp tục là vùng kháng cực quan trong phải vượt qua để xác định xu hướng...",Góc nhìn 28/08: Tiếp tục kiểm định ngưỡng 875?
2020-08-27 09:06:00,Cuộc chiến giữa F0 và Fn: Dịch Covid-19 đang âm thầm tạo ra một sự dịch chuyển trên thị trường chứng khoán. Những nhà đầu tư mới F0 đang dần trở thành tay chơi chính trên thị...,Cuộc chiến giữa F0 và Fn
2020-08-26 13:00:00,"Cổ phiếu ngành than ‘trở mình’: Trước đây, cổ phiếu doanh nghiệp ngành than kém sức hút dòng tiền ngắn hạn dù hoạt động kinh doanh ổn định, ít phải lo thị trường đầu ra. Nhưng gần...",Cổ phiếu ngành than ‘trở mình’
2020-08-25 15:30:00,"Thêm cơ chế ngắt mạch thị trường, 15 tuổi được mở tài khoản chứng khoán: Trong Dự thảo thông tư mới thay thế Thông tư số 203/2015/TT-BTC, Bộ Tài chính đã bổ sung thêm cơ chế bán khống, giao dịch trong ngày; bổ sung công cụ...","Thêm cơ chế ngắt mạch thị trường, 15 tuổi được mở tài khoản chứng khoán"
2020-08-25 09:00:00,Tìm cổ phiếu lướt sóng: Một số nhà đầu tư thích tìm kiếm lợi nhuận bằng cách lướt sóng cổ phiếu giá thấp. 'Cổ phiếu dưới mệnh giá của doanh nghiệp kinh doanh có lãi' sẽ giảm...,Tìm cổ phiếu lướt sóng
2020-08-24 15:13:00,"Công cụ nào có thể xuất dữ liệu excel báo cáo tài chính doanh nghiệp tùy ý?: Vietstock cung cấp công cụ VietstockResearch linh hoạt trong việc truy xuất dữ liệu báo cáo tài chính các loại của doanh nghiệp sàn HOSE, HNX và cả...",Công cụ nào có thể xuất dữ liệu excel báo cáo tài chính doanh nghiệp tùy ý?
2020-08-24 08:26:00,SFI: Tổng Giám đốc muốn bán gần 1.8 triệu cp: CTCP Đại lý Vận tải SAFI (HOSE: SFI) vừa thông báo về việc đăng ký giao dịch của người nội bộ là ông Nguyễn Hoàng Anh - Tổng Giám đốc.,SFI: Tổng Giám đốc muốn bán gần 1.8 triệu cp
2020-08-22 14:00:00,"Không báo cáo giao dịch, Chủ tịch STS bị xử phạt : Ngày 18/08/2020, Ủy ban Chứng khoán Nhà nước (UBCKNN) ban hành Quyết định về việc xử phạt vi phạm hành chính trong lĩnh vực chứng khoán và thị trường...","Không báo cáo giao dịch, Chủ tịch STS bị xử phạt "
2020-08-21 10:02:00,"Không công bố thông tin, Cảng Rau Quả bị xử phạt 70 triệu đồng: Ngày 18/8/2020, Thanh tra Ủy ban Chứng khoán Nhà nước (UBCKNN) ban hành Quyết định về việc xử phạt vi phạm hành chính đối với CTCP Cảng Rau...","Không công bố thông tin, Cảng Rau Quả bị xử phạt 70 triệu đồng"
2020-08-20 15:29:00,"Howard Holdings không còn là cổ đông lớn của Sữa Quốc tế: CTCP Sữa Quốc tế vừa thông báo loạt giao dịch của cổ đông nội bộ là Howard Holdings Pte.Ltd, CTCP Chứng khoán Bản Việt (VCSC) và CTCP Lothamilk.",Howard Holdings không còn là cổ đông lớn của Sữa Quốc tế
2020-08-19 20:00:00,"Thị trường chứng quyền 20/08/2020: Khối ngoại tiếp tục bán ròng: Thị trường chứng quyền trong phiên giao dịch ngày 19/08/2020 có diễn biến không mấy tích cực khi toàn thị trường có 47 mã giảm giá, 33 mã tăng giá và...",Thị trường chứng quyền 20/08/2020: Khối ngoại tiếp tục bán ròng
2020-08-19 06:00:00,"19/08: Đọc gì trước giờ giao dịch chứng khoán?: Vì sao nhà đầu tư nước ngoài ngó lơ cổ phiếu Đông Nam Á, Bộ Công thương đề xuất bỏ cách tính 'điện 1 giá', sóng ngầm cổ phiếu thoái vốn Nhà nước...",19/08: Đọc gì trước giờ giao dịch chứng khoán?
2020-08-18 13:32:00,GEX có thể quay lại FTSE ETF trong kỳ review tháng 9: Ông Nguyễn Vũ Luân - Trưởng phòng Môi giới của Công ty Chứng khoán VNDirect (VND) chỉ ra GEX đạt tiêu chí thanh khoản 2 kỳ liên tục nên...,GEX có thể quay lại FTSE ETF trong kỳ review tháng 9
2020-08-17 19:30:00,Chứng khoán phái sinh 18/08/2020: VN30-Index xuất hiện mẫu hình nến Long-legged Doji: Các hợp đồng tương lai hầu hết giảm điểm trong phiên giao dịch ngày 17/08/2020. Basis hợp đồng VN30F2008 thu hẹp và đạt giá trị 0.96 điểm. Điều này...,Chứng khoán phái sinh 18/08/2020: VN30-Index xuất hiện mẫu hình nến Long-legged Doji
2020-08-17 11:00:00,"Doanh nghiệp bị hút vào 'cuộc chơi' trên thị trường chứng khoán?: Thị trường chứng khoán phục hồi ấn tượng kể từ đầu tháng 4, giữa thời điểm dịch Covid-19 vẫn còn diễn biến phức tạp. Sức sinh lời của những tài sản...",Doanh nghiệp bị hút vào 'cuộc chơi' trên thị trường chứng khoán?
2020-08-15 19:45:00,"VN-Index cán mốc 850 điểm nhờ những cổ phiếu nào?: Dù giao dịch giằng co và có phần thận trọng, song thị trường chứng khoán vẫn ghi nhận đà đi lên trong tuần qua. GAS, BID và CTG ủng...",VN-Index cán mốc 850 điểm nhờ những cổ phiếu nào?
2020-08-14 09:00:00,"An Phát Holdings muốn mua 5 triệu cổ phiếu AAA: Nhằm đầu tư nắm giữ dài hạn, Tập đoàn An Phát Holdings (HOSE: APH) vừa đăng ký mua vào 5 triệu cp, tương đương 2.37% vốn, của CTCP...",An Phát Holdings muốn mua 5 triệu cổ phiếu AAA
2020-08-13 14:33:00,"Công ty 'cháu' muốn gom vào 2 triệu cổ phiếu của Vinamilk: Tổng Giám đốc Mai Kiều Liên của VNM đã trở thành Chủ tịch HĐQT của cả Tổng Công ty Chăn Nuôi Việt Nam - CTCP (Vilico, UPCoM: VLC) và...",Công ty 'cháu' muốn gom vào 2 triệu cổ phiếu của Vinamilk
2020-08-13 05:44:00,"MSCI giữ nguyên tất cả cổ phiếu Việt trong danh mục của MSCI Frontier Markets Index: Rạng sáng ngày 13/08/2020 theo giờ Việt Nam, MSCI thông báo giữ nguyên danh mục cổ phiếu thành phần đối với cả MSCI Frontier Markets Index cũng như...",MSCI giữ nguyên tất cả cổ phiếu Việt trong danh mục của MSCI Frontier Markets Index
2020-08-12 13:00:00,"VNM ETF gom mua cổ phiếu Việt trong 5 tuần liên tiếp: Đà mua ròng cổ phiếu Việt Nam của Vaneck Vectors Vietnam ETF (VNM ETF) đã kéo dài sang tuần đầu tiên tháng 8, cũng là tuần thứ 5 liên...",VNM ETF gom mua cổ phiếu Việt trong 5 tuần liên tiếp
2020-08-11 18:30:00,"Góc nhìn 12/08: Điều chỉnh nhẹ?: Theo BSI, khả năng cao VN-Index sẽ điều chỉnh nhẹ hoặc tích lũy tại vùng này trong một vài phiên tới, cho đến khi có những tin tức tiếp theo về dịch...",Góc nhìn 12/08: Điều chỉnh nhẹ?
2020-08-11 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 11/08: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 11/08
2020-08-10 11:40:00,"Quỹ ngoại nhận sang tay gần 1.5 triệu cp FPT: Ngày 06/08, VSD vừa thông báo Keyrock Capital Master Fund, Ltd đã nhận chuyển quyền sở hữu cổ phiếu của CTCP FPT (HOSE: FPT) với số...",Quỹ ngoại nhận sang tay gần 1.5 triệu cp FPT
2020-08-08 20:00:00,Chứng khoán phái sinh Tuần 10-14/08/2020: VN30-Index tạo mẫu hình nến Spinning Top: Các hợp đồng tương lai đồng loạt tăng điểm trong phiên giao dịch ngày 07/08/2020. basis thu hẹp và đạt giá trị -1.55 điểm. Điều này cho thấy nhà đầu...,Chứng khoán phái sinh Tuần 10-14/08/2020: VN30-Index tạo mẫu hình nến Spinning Top
2020-08-07 09:56:00,Chứng khoán Yuanta: VN-Index tháng 8 dao động trong vùng 770-875 điểm: Công ty Chứng khoán Yuanta Việt Nam (YSVN) đánh giá thị trường chứng khoán khó giảm mạnh kéo dài như giai đoạn tháng 3/2020. Dự báo trong tháng 8...,Chứng khoán Yuanta: VN-Index tháng 8 dao động trong vùng 770-875 điểm
2020-08-06 15:40:00,"Nhịp đập Thị trường 06/08: Vẫn tăng trong nghi ngờ: VN-Index sớm bốc ngay ở đầu “hiệp hai”, là phiên chiều nay. Chỉ số tăng lên đến gần 845 điểm, nhưng rồi lại giảm dần và đến ATC chốt ở 840.04 điểm...",Nhịp đập Thị trường 06/08: Vẫn tăng trong nghi ngờ
2020-08-06 10:00:00,"Ngày 06/08/2020: 10 cổ phiếu “nóng” dưới góc nhìn PTKT của Vietstock: Các cổ phiếu “nóng” được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: AAA, DGW, DIG, DPM, HBC, HAG, IMP, STK, TCH và VJC.",Ngày 06/08/2020: 10 cổ phiếu “nóng” dưới góc nhìn PTKT của Vietstock
